*   gOpenMol is using the QUANTA3.2 Display Parameters. (1996-04-04)
  70  1.2000  1.8000  0.5000 T   -0.043   1.890      0.34   N ST   32.06000  16
  71  1.2000  1.8000  0.5000 T   -0.043   1.890      0.34   N SH1E 33.06800  16
  72  1.2000  1.8000  0.5000 F   -0.043   1.890      0.34   N S5R   32.0600  16
  73  1.2000  1.8000  0.5000 F   -0.043   1.890      0.34   N S6R   32.0600  16
  74  1.2000  1.8000  0.5000 F   -0.043   1.890      0.34   N SE     32.060  16
  75  1.2000  1.8000  0.5000 F   -0.043   1.890      0.34   N SK     32.060  16
  76  1.2000  1.8000  0.5000 F   -0.043   1.890      0.34   N SO1   32.0600  16
  77  1.2000  1.8000  0.5000 F   -0.043   1.890      0.34   N SO2   32.0600  16
  78  1.2000  1.8000  0.5000 F   -0.043   1.890      0.34   N SO3   32.0600  16
  79  1.2000  1.8000  0.5000 F   -0.043   1.890      0.34   N SO4   32.0600  16
  80  1.3000  1.8200  0.3000 T  -0.0676   1.636     0.025   N MLI     6.941  3
  81  1.3000  2.2700  0.3000 T   -0.026   2.048      0.17   N MNA   22.9898  11
  82  1.3000  1.7300  0.3000 T  -0.4677   1.439      0.00   N MMG    24.305  12
  83  1.3000  2.7500  0.3000 T -0.00905   2.493      1.93   N MK     39.098  19
  84  1.3000  2.0700  0.3000 T  -0.3353   1.744      0.00   N MCA    40.080  20
  85  1.3000  2.0000  0.3000 T   -0.700   1.600      0.00   N MMN    54.938  25
  86  1.3000  1.4700  0.3000 T  -0.0001   1.470      0.01   N MFE    55.847  26
  87  1.3000  1.3900  0.3000 T   -0.250   1.090       0.0   N MZN     65.38  30
  88  1.3000  1.4800  0.3000 T -0.00653   2.661      1.90   N MRB   85.4678  37
  89  1.3000  1.6500  0.3000 T -0.00449   2.909      2.90   N MCS  132.9054  55
  90  1.3200  2.1000  1.6000 T   -0.310   2.300      0.10   N MSI   28.0855  14
  91  1.4500  0.4200  1.6000 T   -0.250   2.660      0.29   N MAL   26.9815  13
  92  0.9000  1.4700  0.3000 F  -0.0780   1.650      0.32   N XF   18.99840  9
  93  1.3000  1.7500  0.4000 F  -0.2400   2.030      1.91   N XCL  35.45300  17
  94  1.5000  1.8500  0.5000 F  -0.3200   2.180     2.880   N XBR    79.904  35
  95  1.8000  2.0000  0.5000 F  -0.8000   2.150     4.690   N XI   126.9045  53
  96  1.3000  1.4700  0.3000 T   -0.060   1.270      0.00   N MCU    63.546  29
  97  1.3000  1.4700  0.3000 T   -0.001   0.650      0.01   N MV    50.9415  23
  98  1.3000  1.4700  0.3000 T   -0.001   0.650      0.01   N MCR    51.996  24
  99  1.3000  1.4700  0.3000 T   -0.001   0.650      0.01   N MCO   58.9332  27
 100  1.3000  1.4700  0.3000 T   -0.060   1.270      0.00   N MNI     58.69  28
 101  1.3000  1.4700  0.3000 T   -0.060   2.000      0.00   N MAS   74.9216  33
 102  1.3000  1.4700  0.3000 T   -0.001   0.650      0.01   N MSE     78.96  34
 103  1.3000  1.4700  0.3000 T  -0.1719   1.977       0.0   N MSR     87.62  38
 104  1.3000  1.4700  0.3000 T   -0.001   0.650      0.01   N MY    88.9059  39
 105  1.3000  1.4700  0.3000 T  -0.0100   2.030      1.90   N MZR     91.22  40
 106  1.3000  1.4700  0.3000 T   -0.001   0.650      0.01   N MNB   92.9064  41
 107  1.3000  1.4700  0.3000 T   -0.001   0.650      0.01   N MMO     95.94  42
 108  1.3000  1.4700  0.3000 T   -0.001   0.650      0.01   N MRU    101.07  44
 109  1.3000  1.4700  0.3000 T -0.00449   2.909      2.90   N MRH  102.9055  45
 110  1.3000  1.4700  0.3000 T   -0.001   0.650      0.01   N MPD    106.42  46
 111  1.3000  1.4700  0.3000 T   -0.001   0.650      0.01   N MAG   107.868  47
 112  1.3000  1.4700  0.3000 T   -0.001   0.650      0.01   N MCD    112.41  48
 113  1.3000  1.4700  0.3000 T   -0.001   0.650      0.01   N MSN    118.69  50
 114  1.3000  1.4700  0.3000 T   -0.001   0.650      0.01   N MSB    121.75  51
 115  1.3000  1.4700  0.3000 T  -0.1085   2.193       0.0   N MBA    137.33  56
 116  1.3000  1.4700  0.3000 T   -0.001   0.650      0.01   N MW     183.85  74
 117  1.3000  1.4700  0.3000 T   -0.001   0.650      0.01   N MOS     190.2  76
 118  1.3000  1.4700  0.3000 T   -0.001   0.650      0.01   N MPT    195.08  78  
 119  1.3000  1.4700  0.3000 T   -0.001   0.650      0.01   N MAU    196.08  79
 120  1.3000  1.4700  0.3000 T   -0.001   0.650      0.01   N MHG    200.59  80
 121  1.3000  1.4700  0.3000 T   -0.001   0.650      0.01   N MPB     207.2  82
 122  1.3000  1.4700  0.3000 T   -0.001   0.650      0.01   N MBI  208.9804  83
 123  1.3000  1.4700  0.3000 T   -0.001   0.650      0.01   N MLA  138.9055  57
 124  1.3000  1.4700  0.3000 T   -0.001   0.650      0.01   N MCE    140.12  58
 125  1.3000  1.4700  0.3000 T   -0.001   0.650      0.01   N MPR  140.9077  59
 126  1.3000  1.4700  0.3000 T   -0.001   0.650      0.01   N MAC  227.0278  89
 127  1.3000  1.4700  0.3000 T   -0.001   0.650      0.01   N MTH  232.0381  90
 128  1.3000  1.4700  0.3000 T   -0.001   0.650      0.01   N MU   238.0289  92
 129  1.3000  1.4700  0.3000 T   -0.001   0.650      0.01   N MTE    127.60  52
 130  1.3000  1.4700  0.3000 T   -0.001   0.650      0.01   N MPO     209.0  84
 131  1.3000  1.4700  0.3000 F  -0.3200   2.180     2.880   N XAT     210.0  85
 132  1.3000  1.4700  0.3000 T   -0.001   0.650      0.01   N MTC      98.0  43
 133  1.3000  1.4700  0.3000 T   -0.001   0.650      0.01   N MSC   44.9559  21
 134  1.3000  1.4700  0.3000 T   -0.001   0.650      0.01   N MTI     47.88  22
 135  1.3000  1.4700  0.3000 T   -0.001   0.650      0.01   N MGA     69.72  31
 136  1.3000  1.4700  0.3000 T   -0.001   0.650      0.01   N MGE     72.59  32
 137  1.3000  1.4700  0.3000 T   -0.001   0.650      0.01   N MIN    114.82  49
 138  1.3000  1.4700  0.3000 T   -0.001   0.650      0.01   N MHF    178.49  72
 139  1.3000  1.4700  0.3000 T   -0.001   0.650      0.01   N MTA  180.9479  73
 140  1.3000  1.4700  0.3000 T   -0.001   0.650      0.01   N MIR    192.22  77
 141  1.3000  1.4700  0.3000 T   -0.001   0.650      0.01   N MTL   204.383  81
 142  1.3000  1.4700  0.3000 T   -0.001   0.650      0.01   N MFR     223.0  87
 143  1.3000  1.4700  0.3000 T   -0.001   0.650      0.01   N MRA  226.0254  88
 144  1.3000  1.4700  0.3000 T   -0.001   0.650      0.01   N MND    144.24  60
 145  1.3000  1.4700  0.3000 T   -0.001   0.650      0.01   N MPM     145.0  61
 146  1.3000  1.4700  0.3000 T   -0.001   0.650      0.01   N MSM    150.36  62
 147  1.3000  1.4700  0.3000 T   -0.001   0.650      0.01   N MEU    151.96  63
 148  1.3000  1.4700  0.3000 T   -0.001   0.650      0.01   N MGD    157.25  64
 149  1.3000  1.4700  0.3000 T   -0.001   0.650      0.01   N MTB  158.9254  65
 150  1.3000  1.4700  0.3000 T   -0.001   0.650      0.01   N MDY    162.50  66
 151  1.3000  1.4700  0.3000 T   -0.001   0.650      0.01   N MHO  164.9304  67
 152  1.3000  1.4700  0.3000 T   -0.001   0.650      0.01   N MER    167.26  68
 153  1.3000  1.4700  0.3000 T   -0.001   0.650      0.01   N MTM  168.9342  69
 154  1.3000  1.4700  0.3000 T   -0.001   0.650      0.01   N MYB    173.04  70
 155  1.3000  1.4700  0.3000 T   -0.001   0.650      0.01   N MLU   174.967  71
 156  1.3000  1.4700  0.3000 T   -0.001   0.650      0.01   N MPA  231.0359  91
 157  1.3000  1.4700  0.3000 T   -0.001   0.650      0.01   N MNP  237.0482  93
 158  1.3000  1.4700  0.3000 T   -0.001   0.650      0.01   N MPU     244.0  94
 159  1.3000  1.4700  0.3000 T   -0.001   0.650      0.01   N MAM     243.0  95
 160  1.3000  1.4700  0.3000 T   -0.001   0.650      0.01   N MCM     247.0  96
 161  1.3000  1.4700  0.3000 T   -0.001   0.650      0.01   N MBK     247.0  97
 162  1.3000  1.4700  0.3000 T   -0.001   0.650      0.01   N MCF     251.0  98
 163  1.3000  1.4700  0.3000 T   -0.001   0.650      0.01   N MES     252.0  99
 164  1.3000  1.4700  0.3000 T   -0.001   0.650      0.01   N MFM     257.0  100
 165  1.3000  1.4700  0.3000 T   -0.001   0.650      0.01   N MMD     258.0  101
 166  1.3000  1.4700  0.3000 T   -0.001   0.650      0.01   N MNO     259.0  102
 167  1.3000  1.4700  0.3000 T   -0.001   0.650      0.01   N MLW     260.0  103 
 168  1.3000  1.4700  0.3000 T    -0.01     1.4      1.50   N HE    4.00260  2
 169  1.3000  1.4700  0.3000 T    -0.01    1.54       1.5   N NE     20.179  10
 170  1.3000  1.4700  0.3000 T    -0.01    1.88      1.50   N AR     39.948  18
 171  1.3000  1.4700  0.3000 T    -0.01    2.02       1.5   N KR      83.80  36
